,Activity,database,Friendly name,Activity long,Unit,Multiplier,Location,Aluminium,Chromium,Cobalt,Copper,Dysprosium,Gallium,Germanium,Graphite,Indium,Iridium,Lithium,Manganese,Neodymium,Nickel,Palladium,Platinum,Praseodymium,Selenium,Silicon,Silver,Tellurium,Vanadium,Zinc
315,"wind power plant construction, 800kW, moving parts, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,"Wind power plant, moving parts (Nordex N50/800 plant), DD","wind power plant construction, 800kW, moving parts, direct drive (GLO)",MW,0.8,GLO,1090.1922903094544,3591.2463975755313,5.494617380991846,1720.0907805908373,9.252908668228066,0.03836189515624587,0.0010389196241197,4.197763615147754,0.0316590270763562,6.621864231666421e-05,0.5881085969835075,1105.2850097849662,97.13528353431211,3095.6754325153747,0.002427202335914125,0.0010937962025886249,35.025114639793344,0.6813094496093773,1411.469970336267,0.20187747689442462,-0.0013564850106405,50.82617045336293,645.9976263088801
316,"battery module production, for SiB battery",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Sodium-ion,"battery module production, for SiB battery (GLO)",kilogram,1.0,GLO,0.0556063611805588,0.0072725654078161,0.0016914498618947,0.0540674259454449,1.558262321994643e-07,1.5282931884146086e-06,3.3192754948357284e-08,0.0001070436166816,1.1449967835681585e-07,1.6676545201528022e-09,1.351367418089355e-05,0.123865219402504,4.770871795275151e-06,0.029028750540398,3.114452743537106e-08,1.787350678014078e-08,1.1336122380400788e-06,8.004881470185045e-06,0.1079256019125859,5.6376272504778684e-06,1.7926901323172117e-08,1.6327364674978506e-05,0.0046092743720929
317,"transmission network construction, electricity, high voltage direct current aerial line",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,HVDC transmission network construction,"transmission network construction, electricity, high voltage direct current aerial line (RER)",kilometer,1.0,RER,6953.616719855578,25.87533857450506,0.8668164098768942,79.66248730140013,0.0032713185445742,0.0326658896981502,0.0022370003225303,11.569203837994085,0.0072088000299191,6.850952331865128e-05,0.582598639961811,285.58468363049815,0.1374612995721608,47.23868180885541,0.0015697821396784,0.0007388169555862,0.0099853494541417,0.0301158418782552,662.1473092252645,0.2177300012894354,0.0012389729497142,0.2658657389683349,613.4979384517839
318,"market for battery capacity, Li-ion, NMC111, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,"Market for NMC111, stationary","market for battery capacity, Li-ion, NMC111, stationary (GLO)",MWh,0.001,GLO,1594.694251083793,0.1004990024536746,411.67367766582504,1596.4178230392035,0.0016734026460296435,0.020348758460478053,6.498923114438904e-07,2.7210430036807,3.051557040645246e-06,3.1001688395079455e-08,75.46846325178511,600.7849151230494,0.2409659677239,282.238873099521,0.008642155332969309,0.00049785617080667,0.07052234747443356,0.00037007469652,1.456034368818795,0.7810263630899,-0.0006991925747378384,0.1984066640553,168.1424592009152
319,"battery production, Li-ion, NMC622",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,NMC622,"battery production, Li-ion, NMC622 (GLO)",kilogram,1.0,GLO,0.2395763814779737,0.0191175734073016,0.0374053576769422,0.2395552043404233,1.907125453252017e-07,2.549011698397225e-06,6.91463721614817e-08,0.0003740886368042,3.980213477168917e-07,3.441486547238945e-09,0.0200795880564398,0.0571797789345141,3.500680362321033e-05,0.0647858473823167,1.2165454443855135e-06,6.680087126148439e-08,1.066133556073838e-05,5.174261736579587e-05,0.3059930248608539,0.0001072946459169,-1.4838485009087996e-07,2.4673464910288543e-05,0.0219233267341388
320,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Rooftop PV - single-Si,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof (RER)",MW,0.003,RER,15855.886442406458,1.089739395339762,10.468094820923366,6462.340559083933,0.014852002177451272,18.7985440955468,7.536482788900848e-06,386.82154581874386,7.220018268450813e-05,1.149085712843766e-06,1.3989158819433667,405.24313150948086,0.5088418103725667,405.17397429373034,0.015931484008528656,0.004050606292750807,0.1406110443877,0.008043994733552,56.45405038055084,22.2092796413838,0.002479207578414605,2.6888421754044,1340.7882925326521
321,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Pressure water reactor - CH,"nuclear power plant construction, pressure water reactor, 1000MW (CH)",MW,1000.0,CH,400.9751756759478,573274.1663343898,3.342593304118756,1337.856388411214,0.009226926713530044,0.0894358817536816,1.5574724989169548,2.567569009837041,5808.280244723138,0.123654194414887,0.760968451196818,1199.6799931462988,0.1815884462613268,848.2542739307064,0.001957551127182653,0.0011292990004497057,0.041338693945953936,652.3485581551342,922011.224192612,8.652306541489049,-0.0012348490475883721,1.70306929836907,408.6875362812754
322,"market for battery capacity, redox-flow, Vanadium, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Market for vanadium redox-flow battery,"market for battery capacity, redox-flow, Vanadium, stationary (GLO)",kWh,0.001,GLO,141.19626435929462,0.134827001441411,1.0391339860635,468.0222046154184,0.002128206277142169,0.02085516891709271,1.173200187820553e-06,960.099895381014,4.221305851367438e-06,5.986334603460236e-08,0.31654569716489994,39.5044235333665,0.1690071055718,72.68428604149629,0.0007297344403758455,0.0005502321756152493,0.03802356503080886,0.0001929011360439,0.8016836395647068,0.1523908681683,0.00017864478587672122,5743.4846702239,304.4260855801632
323,"electricity production, natural gas, conventional power plant",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,,"electricity production, natural gas, conventional power plant (DE)",KWh,1.0,DE,1.0813852488212002e-05,2.1951614501643095e-06,3.9950060848608114e-08,6.539360243817689e-06,1.3001170112714135e-10,1.3477241248178203e-09,3.2637376966500156e-11,4.995621215572767e-08,8.253351567950859e-11,1.9622725302221634e-12,1.4191753057098297e-08,1.5273045982769178e-05,4.959092034629945e-09,3.929612942923363e-06,1.2745524917720638e-11,2.4222334576304964e-11,1.200308375884636e-09,2.708945819562592e-09,1.5808246783629304e-05,5.11937749626847e-09,3.8413171583608106e-11,1.4720009512115868e-08,2.5532793944775997e-06
324,"wind power plant construction, 800kW, moving parts",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,"Wind power plant, moving parts (Nordex N50/800 plant)","wind power plant construction, 800kW, moving parts (GLO)",MW,0.8,GLO,1360.9958732543585,3693.857831310188,5.477773566834175,1701.872349493699,1.2584494092103844,0.040251361749507,0.0010075466630721,5.033023959318457,0.0376682525087204,6.820882024964865e-05,0.5759716995395794,1944.274874419579,9.599225229219025,3155.897666678812,0.002394580121936625,0.0010800583815881249,4.021398441223385,0.6669280349526527,880.2841051872975,0.19801906913777348,-0.002150592977407125,50.867842229512625,4651.646756893246
325,"nuclear power plant construction, boiling water reactor 1000MW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Boiling water reactor - DE,"nuclear power plant construction, boiling water reactor 1000MW (DE)",MW,1000.0,DE,495.3366438612737,584330.5967633569,3.993874902388821,1361.1519362362303,0.010754842522782596,0.0963348410159898,3.039949697692443,2.8310017842488273,5809.374242368138,0.1492830426634152,1.3289389057227277,1280.5020934361544,0.3744859596526072,868.8557734013033,0.002034057085017269,0.001461602777037846,0.08145001677057592,659.3276405406507,985274.058544502,8.832665111534277,-0.0008130339150668274,1.7573898405625847,439.15340944178786
326,"electricity production, nuclear, pressure water reactor",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,,"electricity production, nuclear, pressure water reactor (CH)",kWh,1.0,CH,1.0198296741142835e-05,1.4158654332926887e-05,4.1460896904573195e-08,1.1122922944962246e-05,9.167034097931371e-11,9.228735425532456e-10,2.4640501436816688e-11,3.499939139109915e-08,1.878907379456547e-08,1.1414985187231157e-12,1.0986869703079655e-08,5.54030194135698e-06,7.784200536133936e-09,1.0419833934141583e-05,1.3915805066594858e-11,1.502993317978848e-11,2.252591479230262e-09,4.809893742341472e-09,2.3240208581549345e-05,3.079469349037376e-08,1.862393934110757e-11,1.2221517160003561e-08,5.876335345870763e-06
327,"direct air capture system, solvent-based, 1MtCO2",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Direct air capture system,"direct air capture system, solvent-based, 1MtCO2 (RER)",MtCO2,1.0,RER,316403.74634364044,341989.41216644476,1250.4167885340437,90472.08141722958,3.243426816839475,17.215297505809406,2.4798328725101686,711.9452936108154,2.1093496847488575,0.0513296496169181,968.9105195059742,212825.38575020235,171.63055613953213,245108.6667157767,0.2580028316961941,0.5653454474580372,16.53658041599856,32.48223477695152,231318.47304816917,309.12387884777957,0.9955057418784908,145.15956324956096,64090.43286974741
328,"market for battery capacity, Li-ion, LFP",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Market for LFP,"market for battery capacity, Li-ion, LFP (GLO)",MWh,0.001,GLO,1447.3038461476,0.0417554529757031,1.252983231845,736.589095517871,0.0010847118180220112,0.015396349062648652,4.245737671114911e-07,2.6064048712009997,2.3470314055425395e-06,2.418982609022818e-08,68.1827069093294,16.6878405404297,0.296022123981,44.840061048630304,0.007562987827701966,0.0003691588616721649,0.09264609546099939,0.0003215655273026,0.4582573528228569,0.6645869267383,-0.000985235229089545,0.1432573254589,130.42966100607282
329,"market for battery capacity, Li-ion, NMC532",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Market for NMC532,"market for battery capacity, Li-ion, NMC532 (GLO)",MWh,0.001,GLO,1169.3071744917331,0.087410682400197,259.9620133340635,1201.0660559471664,0.001212983899849183,0.014762090748260997,4.764512685295531e-07,1.9241715856557,2.175588347780302e-06,2.061358332283023e-08,99.8877165270487,279.74494283101296,0.189950081259,272.7047382429259,0.006068647388090207,0.00036303733869761344,0.05613711096808651,0.000261043798778,1.3311031069639785,0.5510679491741,-0.0005842872398345209,0.14340065770420002,118.8888542308677
330,"hydropower plant construction, reservoir, non-alpine regions",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Hydro run-of-river,"hydropower plant construction, reservoir, non-alpine regions (RER)",MW,175.0,RER,139834.6475646107,41714610.51900659,711.9749667591533,27880.359241614282,1.6381531467023567,8.58755773426256,213.89888782883625,323.9107221627672,133.05884241127333,4.564457092126624,502.96997971812146,82050.68209724173,71.68046027768263,185467.2943714241,0.07453194592924957,0.15524618848040303,4.088553817784497,1518.6063001929128,14612034.422681326,142.56670356172162,0.2978087331569865,79.76669448988528,10858.14218591984
331,"wind turbine construction, 750kW, onshore",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,"Wind, onshore","wind turbine construction, 750kW, onshore (RoW)",MW,0.75,RoW,2197.8165794367437,869.9777873771128,10.081479520073877,3580.2421262691755,1.2681270873425263,0.11576148686227973,0.0066160366747866,8.359829191789554,0.0484201327780353,0.0002178305991782,3.2708499271081197,3337.119369987038,10.077777611328878,1298.7808858175956,0.008302427905192533,0.0037760336835618667,4.058109359839231,1.219604436250726,1870.5937727239443,1.3387395493471788,-0.0027966732881546667,51.47979297683549,5916.678901239542
332,"wind power plant construction, 2MW, offshore, fixed parts",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,"Wind, offshore, fixed parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, fixed parts (GLO)",MW,2.0,GLO,483.5952922388086,362.88879008011713,5.401172372398372,1782.7631760139107,0.0056568534401922,0.0524246321923835,0.0083544902707692,1.6873676358397285,0.0474652468638211,0.0003865423366449,1.6540066580989468,1375.4353110608038,0.2564825100592314,515.2081425410289,0.00266923449522005,0.00176625642063655,0.0181429906646855,1.476702858884546,3543.0633891779216,0.5446532789840158,-0.0017266589048923,0.4708177861564587,249.04384516471987
333,"market for battery capacity, Sodium-ion, SiB",ei_cutoff_3.10_tiam-ucl_SSP2-RCP19_2040 2025-10-20,Market for SiB,"market for battery capacity, Sodium-ion, SiB (GLO)",MWh,0.001,GLO,402.51862219758436,0.0547848298340239,11.9839414926888,390.4714712770964,0.0013263958096220473,0.012671426285133257,3.407694676928723e-07,0.8135945035669,9.790896267128603e-07,1.4678122800496682e-08,0.1412256265962,874.257447303733,0.04704027337837093,207.1042288710101,0.00023834132239110357,0.0001480693561344805,0.010726942241299563,6.009277660944694e-05,0.7790968319885365,0.05409503933341327,0.00027120900058327075,0.13481089079390002,40.3463797108109
334,"wind power plant construction, 2MW, offshore, moving parts",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, offshore, moving parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, moving parts (GLO)",MW,2.0,GLO,1655.1779862295666,12511.72103631316,5.720808159660285,883.8459379347403,1.2606444528712633,0.0507745422322899,0.004118192995611,5.574186915006236,0.0923278134732142,8.543481741452524e-05,0.9170226058830152,2044.4043785813694,9.665177432873593,4329.483858209944,0.00123692741820825,0.00101077362731245,4.031157083875465,0.9717801878972168,1777.2792011063843,0.30021898206197617,0.0015946667428931,51.12937245238244,4592.685031527118
335,"market for battery capacity, Li-ion, NMC811",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Market for NMC811,"market for battery capacity, Li-ion, NMC811 (GLO)",MWh,0.001,GLO,1117.8155729146163,0.0947935840683047,87.7006192885404,1056.0626246508389,0.0013001161641210473,0.011943405873274988,4.581255422361521e-07,3.162613346238,1.8310223032480731e-06,6.821053723965689e-09,44.519801189228495,143.0026682676637,0.1628230205007,337.7561733222458,0.005468707207330489,0.0003615782603059771,0.047464198597556365,0.0002318732058356,1.562193433010484,0.4989513556156999,-0.00038180920126912706,0.1599516150746,99.4544161756672
336,"market for electricity, low voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"North India electricity grid, low voltage","market for electricity, low voltage (IN-Northern grid)",kWh,1.0,IN-Northern grid,0.0003628474931331,2.890836084617376e-05,2.105902503691513e-06,0.0005047459471474,2.781655278476694e-09,2.5772211698987977e-07,7.67998926864926e-10,7.1314438296517526e-06,3.475392385805506e-09,6.36120353170418e-12,1.406796625922451e-06,3.7853191739907275e-05,4.300539801907178e-08,4.590609702785862e-05,8.357979106384003e-10,3.904399957164842e-10,1.2135871592318732e-08,2.0776285223049098e-07,0.000503332035742,3.388046167296725e-07,1.4051911420912905e-08,6.7410465050448385e-06,7.49916312881306e-05
337,"market for battery capacity, Li-ion, NMC811, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for NMC811, stationary","market for battery capacity, Li-ion, NMC811, stationary (GLO)",MWh,0.001,GLO,1117.8155729146163,0.0947935840683047,87.7006192885404,1056.0626246508389,0.0013001161641210473,0.011943405873274988,4.581255422361521e-07,3.162613346238,1.8310223032480731e-06,6.821053723965689e-09,44.519801189228495,143.0026682676637,0.1628230205007,337.7561733222458,0.005468707207330489,0.0003615782603059771,0.047464198597556365,0.0002318732058356,1.562193433010484,0.4989513556156999,-0.00038180920126912706,0.1599516150746,99.4544161756672
338,"market for battery capacity, Li-ion, NMC622",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Market for NMC622,"market for battery capacity, Li-ion, NMC622 (GLO)",MWh,0.001,GLO,1306.366617976561,0.103699703974477,202.35149809123808,1302.7517893780348,0.0016060520982060622,0.014811956374819423,5.457843903313627e-07,2.0705236235497,2.271009096290474e-06,8.131277110161627e-09,108.653026847498,313.9903490372411,0.2070586833591,355.7251686155508,0.006596486934847289,0.0004440543400546741,0.06092962167695959,0.0002826005403479,1.667612535146693,0.6016878296231,-0.0005701703834123394,0.1997460306606,126.1152229575945
339,"battery production, Li-ion, LFP, rechargeable, prismatic",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,LFP,"battery production, Li-ion, LFP, rechargeable, prismatic (CN)",kWh,0.116,CN,1.8098219412987921,0.0052822012667054,0.001525540407250862,0.9149307949013017,1.5146848764626793e-06,1.5889762718124603e-05,5.5080808060750196e-08,0.0031914808578318967,3.1539573293679685e-07,1.1469772616960806e-09,0.08578923369832328,0.023224430936518964,0.0003629674375134128,0.05701702414445344,9.498111103587366e-06,4.921543756788703e-07,0.00011453617302825675,4.639636515858466e-05,0.0640119082057365,0.0008264415211938319,-1.3504328973338979e-06,0.00020463483686984895,0.15609596245605775
340,"market for electricity, medium voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Alberta electricity market, medium voltage","market for electricity, medium voltage (CA-AB)",kWh,1.0,CA-AB,4.283058434856316e-05,1.9068729630007397e-05,1.0647397749398009e-07,2.362752416498815e-05,3.920316622145453e-09,2.4985632586625652e-08,1.6193088976921448e-10,6.062626801486009e-07,2.921068951266976e-09,1.661957443065335e-12,5.8051985106474266e-08,2.0353625778106745e-05,3.6402936136870345e-08,2.1800427434763675e-05,5.917977466317755e-11,6.955924745770352e-10,1.2775589759425841e-08,1.017162743123584e-08,4.895296052169186e-05,4.64580278991567e-08,1.3255628507408312e-09,1.977646370847961e-07,2.0328866225476337e-05
341,"market for electricity, low voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Swiss electricity market, low voltage","market for electricity, low voltage (CH)",kWh,1.0,CH,0.000216649277707,3.82666786810688e-05,8.11596201127316e-07,0.0004423695835615,1.4855117527462733e-08,1.5431416890183152e-07,3.2702800383245655e-10,3.715252658857057e-06,3.774965017681542e-09,5.4982310759396015e-12,1.848626855176171e-07,5.8952272361666695e-05,1.264268941699426e-07,5.337382160882352e-05,6.591012911231538e-10,2.7331272345519864e-10,4.8700554622099064e-08,1.8511575427152208e-07,0.0003645482123265,2.039224413966013e-07,2.681468902353363e-09,1.1037163995028375e-06,0.0001040042483788
342,"gas turbine construction, 10MW electrical",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"gas turbine construction, 10MW electrical (RER)",MW,10.0,RER,32.710637155676096,678.2464094970967,0.6893585677771015,412.77815573684046,0.00036569297097011,0.00343734915980379,0.0015216894553231,0.11279310810921539,0.0077195398434694,6.722130446749493e-05,0.06747318795059933,66.45269991487399,0.01134744627773297,76.45231028318616,0.0005937193301123899,0.00029244357925176003,0.00145285043765046,1.7105054064052767,1891.5314971951184,0.02234042773224332,-0.0009217552277995501,0.03912347449396869,38.49904294373985
343,"fuel cell production, polymer electrolyte membrane, 2kW electrical, future",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Fuel Cell,"fuel cell production, polymer electrolyte membrane, 2kW electrical, future (RoW)",kW,1.0,RoW,14.82172232555278,10.405455842222912,0.0332660476961961,5.385586420141027,0.0001025942568449,0.000483256103852,8.142777162842418e-05,9.506566562120415,4.842003851151895e-05,1.9699041989953277e-07,0.0058211749136908,2.0328259491120386,0.0048456346862708,8.068495666498455,0.0001163980646362,0.0026209107317394,0.0002881255393074,0.0020924498830997,4.866240594753324,0.0059239955221717,2.4256035642013957e-05,0.0049907130979967,0.9624409166665931
344,"market for battery capacity, Li-ion, NCA",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Market for NCA,"market for battery capacity, Li-ion, NCA (GLO)",MWh,0.001,GLO,1140.9133578314581,0.0961332786560813,122.3540518409375,1116.9735830921397,0.0013395192980039754,0.012237191900610745,4.7469583212253555e-07,3.2602770302694,1.9043893510737043e-06,7.035044738338353e-09,44.2410302191154,52.674196737492,0.1511874301789,340.1363686243039,0.005738062739913442,0.0003787178078272698,0.04329763998917368,0.0002423213504332,1.5809464347952793,0.5226966386538,-0.0004244466323487534,0.1637673640668,103.7411855386859
345,"furnace production, wood chips, average storage area, 50kW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"furnace production, wood chips, average storage area, 50kW (RoW)",MW,0.05,RoW,722.7023693486548,1.930028729434694,4.527939306929212,268.4567014094726,0.011479738322292,0.037567703807508,0.0005320486925639,1.635721888003514,0.0003354119712245,3.6130383655899264e-06,4.280194860186517,307.3931112736516,0.605029268289778,216.40023409567337,0.0006884078660341156,0.0029645595283139996,0.026547034064313996,0.0047018811251359,17.957545181690808,1.27331102860068,0.0015797772450500756,0.362121606869586,161.11419875590434
346,"market for battery capacity, Li-ion, NMC532, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for NMC532, stationary","market for battery capacity, Li-ion, NMC532, stationary (GLO)",MWh,0.001,GLO,1171.629381547764,0.0850838448752844,259.9949274224311,1201.0007298533176,0.0015904839852077322,0.01431744149501259,5.554103539626758e-07,1.9250675153901,2.1585968306774837e-06,7.907851844449961e-09,99.92255123191809,283.2410418459348,0.1967145646536,275.9082548570981,0.006071673870007512,0.0004278895385282664,0.057255094941494694,0.0002609650102684,1.3297084000055983,0.5603729132316999,-0.0004678644928018971,0.1925868178163,120.320274967377
347,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Pressure water reactor - DE,"nuclear power plant construction, pressure water reactor, 1000MW (DE)",MW,1000.0,DE,479.7191243946155,533891.4546659839,3.7495051393223338,1349.567690543217,0.011511919996329894,0.10258474958783154,3.0777451938859404,2.911149054348299,5807.806367253483,0.0747768496405071,1.2815791888879011,1292.4257261119599,0.2723539288056376,983.1927119372008,0.002017988739144945,0.0017520974303541388,0.0469587691137432,656.6232769392925,855992.8027063465,8.846374912020757,-0.0008582538098133031,1.5197766066724572,436.63965936685844
348,"battery production, Li-ion, NMC811, rechargeable, prismatic",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,NMC811,"battery production, Li-ion, NMC811, rechargeable, prismatic (CN)",kWh,0.149,CN,1.693145314750108,0.0210663563916824,0.13363340884017919,1.6009417141378788,1.7971791133867873e-06,1.7933522652042324e-05,7.705112354195738e-08,0.004794354111499329,3.892424880035496e-07,1.2974445137908712e-09,0.06780325616172618,0.2164849345482148,0.00023173121400366285,0.5123329795419684,8.31801170504169e-06,4.984248422565386e-07,6.993822300945227e-05,5.216159204194294e-05,0.3522858984307165,0.0007395203075845637,-1.2698208336283894e-06,0.0002191398694622953,0.14444234048439264
349,"auxiliary heating unit production, electric, 5kW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"auxiliary heating unit production, electric, 5kW (RoW)",MW,0.005,RoW,4.65395167440846,0.2255956587372543,0.034928648832739995,4.08949473657698,2.2748963190323737e-05,0.00022485220398545984,4.640474677851145e-08,0.028872725385079998,1.741199754514053e-07,6.82031598015964e-10,0.004112278162370038,0.36301035560572,0.0006355646542407622,30.42946764888686,5.447883036798552e-06,4.384203831021897e-06,7.035349816385416e-05,7.259017238391576e-06,0.0237992195659514,0.0013214476326178716,1.6263428571884914e-05,0.0029789406574474465,2.6430982342986
350,"wind turbine construction, 4.5MW, onshore, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, onshore (Enercon E112), DD","wind turbine construction, 4.5MW, onshore, direct drive (GLO)",MW,4.5,GLO,1748.026451079463,4002.526326279108,18.428688525303123,8639.03882396595,9.26890221445227,0.12536323763270127,0.0579324852510287,7.238234328760045,0.2595020830360395,0.0011551169017473,5.249684053977113,3282.173044751212,97.82257566681338,1796.882065909432,0.013308122986915711,0.007926638146764822,35.06629794554281,16.810228292530894,22504.628458904383,1.6982447417010984,-0.014772657762431045,51.97306991662182,1417.9768647746196
351,"photovoltaic plant construction, 570kWp, multi-Si, on open ground",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,PV plant - multi-Si,"photovoltaic plant construction, 570kWp, multi-Si, on open ground (GLO)",MW,0.57,GLO,21541.06812740688,290.3409159375037,8.165832527136718,3706.5764512210035,0.023833815338949474,20.356621441181012,0.0024722341767635,728.4027258240187,0.01638589320514,7.019548884910538e-05,2.146232048740467,1029.5501920880236,0.7244157707951331,782.6992159423713,0.005585489538480351,0.0033431051575192987,0.18617573385120983,0.8790904088797887,16917.494753049137,40.947204251023884,0.013942046891641755,3.2981685111849726,2105.886778220475
352,"photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Rooftop PV - CdTe,"photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof (RER)",MW,0.003,RER,13933.729573473638,0.7327789851577581,9.386101671880066,6029.651007162005,0.012112946177270037,0.1806518916796,5.926261845467709e-06,32.5203703725912,5.041485493748999e-05,5.316818486903108e-07,1.1979749440641334,327.9435633198718,0.24142115228866665,418.4208245543447,0.015258731807036893,0.0037419294374991395,0.057604634817999996,0.0075056369638693,63.286772840581015,1.9065990297299,60.1702087607202,2.7805943816919334,939.5882729147752
353,"market for electricity, low voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"British electricity market, low voltage","market for electricity, low voltage (GB)",kWh,1.0,GB,0.0001901896984554,4.0837910610968224e-05,2.0054443498889142e-06,0.0004888155183033,2.1401406091226313e-08,7.295733707826795e-08,3.3402692000067267e-10,2.9056371072127452e-06,3.2637779245766703e-09,5.910587494468781e-12,1.3112887816123533e-06,7.76139834876284e-05,1.814374155478718e-07,6.503362655717708e-05,8.265330673099455e-10,3.145085354705181e-10,7.055269545317765e-08,2.031662722389017e-07,0.000352812398775,1.2597463123375878e-07,1.319003887279032e-09,6.978330550978297e-06,0.0001321816205965
354,"wind turbine construction, 750kW, onshore, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, onshore, DD","wind turbine construction, 750kW, onshore, direct drive (RoW)",MW,0.75,RoW,2114.1664340644334,852.8904402037695,10.930269770253803,3641.2326433630137,12.349699118858725,0.11080628645693347,0.0078392289593812,8.492516822392018,0.0534488334693663,0.0001385502672889,3.954492112226403,3286.1525720322807,130.06033436253577,2075.706712130205,0.008436436302435601,0.0050584449449804,46.740792716401494,1.2924695208124697,2424.829193409037,1.5410274056673385,-0.001759438625576,68.55233377117247,2301.001046755265
355,"transmission network construction, electricity, medium voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Medium voltage transmission network construction,"transmission network construction, electricity, medium voltage (RoW)",kilometer,1.0,RoW,1975.0522533271928,83.71453237058445,3.692144933486898,2415.2009295145767,0.0012379459299824,0.0109093137525333,0.0005657053744737,3.3295755214688154,0.0042472272637969,1.1580906812311618e-05,0.226203971670144,25.233727027721542,0.0474071187396772,95.54309687234004,0.003449538660275,0.0013548556066786,0.0070240738854424,1.0006558241164971,1150.3469091215052,0.0832349565280963,-0.0059874318683742,0.134076822652562,220.55551495506785
356,"electricity production, nuclear, boiling water reactor",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"electricity production, nuclear, boiling water reactor (CH)",kWh,1.0,CH,1.1342236272982002e-05,1.467843751847103e-05,4.54140400072725e-08,1.1488512947946174e-05,1.2229149417920288e-10,1.153005949722305e-09,3.2417163909313986e-11,4.1633832370397866e-08,1.68721611697151e-08,6.151794632769268e-13,1.4587872509381969e-08,6.314817358321928e-06,8.590501823192428e-09,1.1807175866740318e-05,1.4640367086364227e-11,1.9185181678793627e-11,2.412269348198397e-09,4.928757588507199e-09,2.493081370521492e-05,2.9180205528082816e-08,2.5480441070250244e-11,1.2920894136414365e-08,6.189072956652464e-06
